sim_time_s,elapsed_s,x_m,y_m,z_m,control_mode
8.093999999999372,8.091999999999372,0.23253328951890204,0.16696066550359592,0.2613387568794879,Flying
8.127999999999384,8.125999999999383,0.21977902976792493,0.17181787099128623,0.27432412618263335,Flying
8.161999999999395,8.159999999999394,0.20704861919651724,0.17697989198883743,0.2868328042871517,Flying
8.195999999999406,8.193999999999406,0.1946843540210119,0.18217094507805853,0.2985303039838486,Flying
8.229999999999418,8.227999999999417,0.1829667559175357,0.1871506969289191,0.3091604358463141,Flying
8.26399999999943,8.261999999999428,0.1721120069858685,0.19171790156903473,0.3185406585127646,Flying
8.29799999999944,8.29599999999944,0.16227157897044808,0.19571310902330621,0.3265569212961113,Flying
8.331999999999452,8.329999999999451,0.15353442671233475,0.19901970009138747,0.3331578842780262,Flying
8.365999999999463,8.363999999999463,0.14593162627409878,0.20156306841493768,0.33834822776772217,Flying
8.399999999999475,8.397999999999474,0.139443041304505,0.2033080800714908,0.34218089112018873,Flying
8.433999999999486,8.431999999999485,0.13400545973424682,0.2042550989954339,0.344748347173494,Flying
8.467999999999497,8.465999999999497,0.12952161040919533,0.20443493352937311,0.34617327615357374,Flying
8.501999999999509,8.499999999999508,0.12586949702191405,0.20390307872527902,0.34659915905361266,Flying
8.53599999999952,8.53399999999952,0.12291154296868319,0.2027336249268408,0.3461813357606928,Flying
8.569999999999531,8.56799999999953,0.12050311410877243,0.20101318219136616,0.3450789877730798,Flying
8.603999999999543,8.601999999999542,0.11850007552741448,0.1988351304353922,0.3434483556157028,Flying
8.637999999999554,8.635999999999553,0.11676514095248984,0.1962944464874655,0.3414373365661002,Flying
8.671999999999565,8.669999999999565,0.11517288161798776,0.1934832868674471,0.33918146593976206,Flying
8.705999999999577,8.703999999999576,0.11361336389096363,0.19048742858589784,0.3368011832858462,Flying
8.739999999999588,8.737999999999587,0.11199447169617513,0.18738359930585202,0.33440022554394444,Flying
8.7739999999996,8.771999999999599,0.11024303463632534,0.18423766972966146,0.332064964839483,Flying
8.80799999999961,8.80599999999961,0.10830492445309543,0.1811036380961117,0.3298645080875061,Flying
8.841999999999622,8.839999999999621,0.10614430348207986,0.17802330896989305,0.32785138874083186,Flying
8.875999999999634,8.873999999999633,0.10374221329722391,0.17502655387558344,0.326062700374734,Flying
8.909999999999645,8.907999999999644,0.10109468449785129,0.17213203681094238,0.32452154271386413,Flying
8.943999999999656,8.941999999999656,0.09821053373424317,0.16934829036701635,0.32323867075094903,Flying
8.977999999999668,8.975999999999667,0.09510899487173519,0.16667503564750025,0.3222142557605356,Flying
9.011999999999679,9.009999999999678,0.09181731000709789,0.16410464955846438,0.3214396830182595,Flying
9.04599999999969,9.04399999999969,0.08836838443919812,0.16162369500730425,0.3208993249924522,Flying
9.079999999999702,9.077999999999701,0.08479858863711419,0.15921444220635225,0.32057224090838604,Flying
9.113999999999713,9.111999999999712,0.08114577032338417,0.1568563220271911,0.3204337641586093,Flying
9.147999999999724,9.145999999999724,0.07744752133160895,0.15452726480386372,0.32045694830502675,Flying
